real,previsto
0.0125,0.010005714914275196
0.0171,0.014064406671920424
-0.2075,-0.21597612588141837
-0.2088,-0.21191743412377312
-0.2082,-0.20785874236612786
-0.2067,-0.20380005060848264
-0.1993,-0.19974135885083738
-0.1995,-0.19568266709319215
-0.199,-0.1916239753355469
-0.1983,-0.18756528357790167
-0.1939,-0.18350659182025642
-0.1903,-0.1794479000626112
-0.1864,-0.17538920830496593
-0.1777,-0.17133051654732068
-0.1679,-0.16727182478967545
-0.2075,-0.2164628138583499
-0.2083,-0.21240412210070467
-0.2087,-0.2083454303430594
-0.2086,-0.20428673858541416
-0.2046,-0.20022804682776893
-0.2009,-0.19616935507012367
-0.2007,-0.19211066331247845
-0.1981,-0.1880519715548332
-0.196,-0.18399327979718796
-0.1932,-0.1799345880395427
-0.186,-0.17587589628189748
-0.1754,-0.17181720452425223
-0.1643,-0.16775851276660697
-0.2068,-0.21694950183528142
-0.208,-0.2128908100776362
-0.2093,-0.20883211831999093
-0.2082,-0.2047734265623457
-0.2067,-0.20071473480470045
-0.2011,-0.19665604304705522
-0.2004,-0.19259735128940997
-0.1997,-0.18853865953176474
-0.1958,-0.18447996777411949
-0.1922,-0.18042127601647423
-0.1836,-0.176362584258829
-0.1737,-0.17230389250118378
-0.1641,-0.16824520074353852
-0.0578,-0.08982122953645486
-0.0412,-0.08576253777880961
-0.0162,-0.08170384602116437
-0.0083,-0.07764515426351912
-0.01,-0.07358646250587389
-0.025,-0.06952777074822863
-0.0401,-0.06546907899058341
-0.0554,-0.06141038723293816
-0.0536,-0.05735169547529291
-0.0437,-0.05329300371764767
-0.0361,-0.04923431196000243
-0.033,-0.045175620202357186
-0.0217,-0.041116928444711945
-0.0484,-0.09030791751338639
-0.0139,-0.08219053399809591
-0.0048,-0.07813184224045067
-0.0028,-0.07407315048280541
-0.0139,-0.07001445872516017
-0.0277,-0.06595576696751493
-0.0412,-0.06189707520986969
-0.0466,-0.057838383452224446
-0.0379,-0.053779691694579204
-0.03,-0.04972099993693396
-0.0281,-0.04566230817928872
-0.0174,-0.04160361642164348
-0.0321,-0.09079460549031793
-0.0202,-0.08673591373267268
-0.0137,-0.08267722197502744
-0.0057,-0.07861853021738219
-0.0013,-0.07455983845973696
-0.0187,-0.06644245494444646
-0.0312,-0.06238376318680122
-0.0409,-0.05832507142915598
-0.0354,-0.05426637967151074
-0.0264,-0.0502076879138655
-0.0198,-0.04614899615622026
-0.0154,-0.04209030439857501
-0.0399,-0.04964452995079692
-0.0471,-0.04558583819315168
-0.0425,-0.04152714643550644
-0.0369,-0.03746845467786119
-0.0318,-0.03340976292021595
-0.0275,-0.029351071162570706
-0.0236,-0.025292379404925465
-0.0185,-0.021233687647280224
-0.0128,-0.017174995889634975
-0.0049,-0.013116304131989734
0.0058,-0.009057612374344493
0.0006,-0.004998920616699251
-0.0248,-0.0009402288590540098
-0.0456,-0.050131217927728455
-0.0467,-0.046072526170083214
-0.0415,-0.04201383441243797
-0.0318,-0.03389645089714748
-0.0279,-0.029837759139502238
-0.0245,-0.025779067381857
-0.0195,-0.021720375624211752
-0.0142,-0.01766168386656651
-0.0068,-0.013602992108921269
0.0037,-0.009544300351276028
0.0052,-0.005485608593630786
-0.0241,-0.001426916835985545
-0.0485,-0.05061790590465999
-0.0459,-0.04655921414701475
-0.0409,-0.04250052238936951
-0.0361,-0.03844183063172426
-0.0319,-0.03438313887407902
-0.0284,-0.030324447116433773
-0.0251,-0.026265755358788535
-0.0205,-0.022207063601143287
-0.0135,-0.018148371843498046
-0.0063,-0.014089680085852804
0.0051,-0.010030988328207563
-0.0727,-0.11296360345143232
-0.0906,-0.10890491169378708
-0.0825,-0.08861145290556086
-0.0768,-0.08455276114791561
-0.0685,-0.08049406939027037
-0.0569,-0.07643537763262512
-0.0468,-0.07237668587497989
-0.04,-0.06831799411733464
-0.0351,-0.0642593023596894
-0.0701,-0.11345029142836385
-0.0883,-0.10533290791307337
-0.0976,-0.10127421615542812
-0.0992,-0.09721552439778287
-0.0907,-0.09315683264013763
-0.0906,-0.08909814088249239
-0.0838,-0.08503944912484715
-0.0703,-0.0809807573672019
-0.0564,-0.07692206560955667
-0.0471,-0.07286337385191141
-0.0407,-0.06880468209426618
-0.036,-0.06474599033662093
-0.0808,-0.11393697940529537
-0.0756,-0.10987828764765015
-0.0795,-0.10581959589000489
-0.0889,-0.10176090413235965
-0.0979,-0.09770221237471441
-0.0973,-0.09364352061706915
-0.0928,-0.08958482885942393
-0.0864,-0.08552613710177867
-0.0694,-0.08146744534413344
-0.0561,-0.07740875358648819
-0.0476,-0.07335006182884295
-0.0415,-0.0692913700711977
-0.0368,-0.06523267831355246
-0.0172,-0.045712056037610097
-0.035,-0.041653364279964855
-0.0407,-0.037594672522319614
-0.0347,-0.033535980764674365
-0.0275,-0.029477289007029124
-0.0224,-0.025418597249383883
-0.0175,-0.02135990549173864
-0.0119,-0.0173012137340934
-0.0049,-0.013242521976448152
0.007,-0.00918383021880291
-0.0273,-0.04619874401454163
-0.0419,-0.04214005225689639
-0.0407,-0.03808136049925115
-0.0339,-0.0340226687416059
-0.0276,-0.02996397698396066
-0.0231,-0.025905285226315418
-0.0186,-0.021846593468670177
-0.0131,-0.017787901711024928
-0.0063,-0.013729209953379687
0.004,-0.009670518195734445
0.0062,-0.005611826438089204
-0.0189,-0.0015531346804439627
-0.0354,-0.04668543199147317
-0.0444,-0.042626740233827926
-0.0402,-0.038568048476182684
-0.0335,-0.034509356718537436
-0.0279,-0.030450664960892194
-0.0237,-0.026391973203246946
-0.0194,-0.022333281445601712
-0.0125,-0.018274589687956463
-0.0056,-0.014215897930311222
0.0039,-0.01015720617266598
0.01,-0.006098514415020739
-0.0142,-0.002039822657375498
-0.0277,0.0020188691002697504
-0.0228,-0.0318631880377197
-0.0195,-0.027804496280074458
-0.0167,-0.023745804522429213
-0.0145,-0.019687112764783965
-0.0126,-0.015628421007138717
-0.0111,-0.011569729249493482
-0.0097,-0.007511037491848241
-0.0081,-0.0034523457342029995
-0.006,0.0006063460234422488
-0.0031,0.004665037781087483
0.0016,0.008723729538732738
0.0092,0.012782421296377966
0.0125,0.01684111305402322
-0.0201,-0.03234987601465124
-0.0175,-0.028291184257005993
-0.0154,-0.02423249249936075
-0.0137,-0.0201738007417155
-0.0122,-0.01611510898407026
-0.011,-0.012056417226425017
-0.0098,-0.007997725468779776
-0.0084,-0.003939033711134535
-0.0066,0.0001196580465107136
-0.0041,0.004178349804155962
0.0004,0.00823704156180119
0.0079,0.012295733319446445
0.0114,0.016354425077091686
-0.0188,-0.032836563991582766
-0.0165,-0.028777872233937525
-0.0147,-0.024719180476292277
-0.0132,-0.020660488718647035
-0.012,-0.016601796961001794
-0.011,-0.012543105203356546
-0.0099,-0.008484413445711311
-0.0086,-0.004425721688066063
-0.007,-0.0003670299304208216
-0.0047,0.0036916618272244198
-0.0007,0.007750353584869668
0.0069,0.01180904534251491
0.0107,0.01586773710016015
-0.047,-0.08348172555732694
-0.0725,-0.07942303379968171
-0.0701,-0.07536434204203646
-0.0687,-0.07130565028439122
-0.0677,-0.06724695852674598
-0.0644,-0.06318826676910073
-0.057,-0.05912957501145549
-0.0538,-0.055070883253810245
-0.0474,-0.051012191496165
-0.0709,-0.08396841353425849
-0.0759,-0.07990972177661324
-0.0742,-0.075851030018968
-0.0726,-0.07179233826132275
-0.0716,-0.06773364650367751
-0.0691,-0.06367495474603227
-0.0598,-0.05961626298838702
-0.0541,-0.05555757123074178
-0.0503,-0.05149887947309653
-0.0583,-0.04744018771545129
-0.0716,-0.04338149595780605
-0.0742,-0.03932280420016081
-0.09,-0.035264112442515566
-0.0834,-0.08445510151119001
-0.0781,-0.08039640975354477
-0.0765,-0.07633771799589953
