perfil,x_c,camber_pct,thickness_pct,yu,yl
ag52,0.02,0.27770867925363124,3.2056736897400455,0.01880545524123654,-0.013251281656163915
ag52,0.05,0.5568158782784494,4.955157877558858,0.030343948170578786,-0.0192076306050098
ag52,0.1,0.9387193073037582,6.629114015150214,0.042532763148788656,-0.023758377002713493
ag52,0.25,1.5461019848007198,8.304291235775757,0.056982476026885984,-0.026060436330871586
ag52,0.5,1.6976684795572148,7.147448007742676,0.052713924834285525,-0.018760555243141224
ag52,0.75,1.1427056485954792,3.9562219749648144,0.031208166360778864,-0.008354053388869279
ag52,0.9,0.5556528270944311,1.6941448588217018,0.014027252565052821,-0.0029141960231641984
ag52,0.95,0.2958512468268009,0.8768332542225357,0.007342678739380688,-0.0014256538028446697
ag52,0.98,0.12198796349694938,0.35894346874444405,0.003014596978691714,-0.0005748377087527266
ag53,0.02,0.2905890820682781,3.148598855405775,0.018648885097711655,-0.012837103456346094
ag53,0.05,0.5816102105061154,4.857265958631935,0.030102431898220827,-0.018470227688098518
ag53,0.1,0.9771987594084519,6.478248998668885,0.04216323258742895,-0.02261925739925991
ag53,0.25,1.5916685310200498,8.044067744079895,0.056137024030599975,-0.02430365341019898
ag53,0.5,1.7186017819826538,6.8176759652943675,0.051274397646298375,-0.016902362006645296
ag53,0.75,1.1364437962658391,3.7131003232824895,0.02992993957907084,-0.007201063653754054
ag53,0.9,0.5468502213039154,1.5745713508269692,0.013341358967174,-0.002404354541095691
ag53,0.95,0.2895262492970383,0.8119498051721026,0.006955011518830896,-0.0011644865328901304
ag53,0.98,0.11878667235116043,0.3315354352992513,0.0028455439000078606,-0.000469810452984652
ag54,0.02,0.3196217112959406,3.035416687868143,0.01837330055230012,-0.011980866326381309
ag54,0.05,0.6349291005858616,4.661257738468651,0.02965557969820187,-0.016956997686484638
ag54,0.1,1.057773806933212,6.173734635771479,0.04144641124818951,-0.02029093510952527
ag54,0.25,1.6870024246810909,7.516290676962891,0.05445147763162536,-0.02071142913800354
ag54,0.5,1.762946459148635,6.147795229233764,0.04836844073765517,-0.013109511554682471
ag54,0.75,1.1244969088799457,3.2207122804913655,0.027348530491256285,-0.004858592313657371
ag54,0.9,0.5293278143904893,1.3320440217052079,0.011953498252430932,-0.001366941964621147
ag54,0.95,0.2772347969487354,0.6798312423046713,0.00617150418101071,-0.0006268082420360028
